date,store_id,product_id,product_name,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality
2026-03-06,1,P003,Aashirvaad Atta 5kg,Staples,South,133,88,100,83,248,0,Sunny,0,267.1,Low
2026-03-06,1,P004,Maggi 2-Minute Noodles,Snacks,South,131,27,37,30,48,0,Rainy,0,46.32,Low
2026-03-06,1,P005,Tata Salt 1kg,Staples,South,169,70,84,68,22,0,Sunny,1,20.4,Low
2026-03-06,1,P006,Coca-Cola 600ml,Beverages,South,54,51,68,48,40,20,Sunny,1,38.24,Low
2026-03-06,1,P007,Parle-G 800g,Snacks,South,293,40,57,44,65,10,Sunny,0,65.59,Low
2026-03-06,1,P008,Surf Excel 1kg,Cleaning,South,242,15,32,17,220,15,Sunny,0,225.0,Low
2026-03-06,1,P009,Amul Butter 500g,Dairy,South,267,24,41,22,275,20,Sunny,0,262.23,Low
2026-03-06,1,P010,Red Label Tea 500g,Beverages,South,127,27,39,27,255,0,Sunny,0,272.14,Low
2026-03-07,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,283,38,46,34,58,20,Sunny,1,63.7,Low
2026-03-07,1,P002,Britannia Good Day 600g,Snacks,South,125,47,53,50,120,15,Cloudy,0,127.74,Low
2026-03-07,1,P003,Aashirvaad Atta 5kg,Staples,South,149,71,73,72,248,5,Stormy,0,252.6,Low
2026-03-07,1,P004,Maggi 2-Minute Noodles,Snacks,South,56,72,84,67,48,0,Stormy,0,44.35,Low
2026-03-07,1,P005,Tata Salt 1kg,Staples,South,249,25,38,26,22,20,Cloudy,0,21.03,Low
2026-03-07,1,P006,Coca-Cola 600ml,Beverages,South,168,70,80,70,40,5,Rainy,0,43.72,Low
2026-03-07,1,P007,Parle-G 800g,Snacks,South,197,50,64,54,65,5,Sunny,0,67.17,Low
2026-03-07,1,P008,Surf Excel 1kg,Cleaning,South,124,84,93,79,220,15,Stormy,0,239.25,Low
2026-03-07,1,P009,Amul Butter 500g,Dairy,South,73,37,47,41,275,5,Sunny,0,283.13,Low
2026-03-07,1,P010,Red Label Tea 500g,Beverages,South,156,65,76,60,255,5,Stormy,1,254.56,Low
2026-03-08,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,271,65,76,69,58,20,Rainy,0,59.14,Low
2026-03-08,1,P002,Britannia Good Day 600g,Snacks,South,261,94,102,96,120,0,Stormy,0,117.15,Low
2026-03-08,1,P003,Aashirvaad Atta 5kg,Staples,South,180,42,56,44,248,5,Rainy,0,246.73,Low
2026-03-08,1,P004,Maggi 2-Minute Noodles,Snacks,South,115,23,35,18,48,15,Cloudy,1,44.68,Low
2026-03-08,1,P005,Tata Salt 1kg,Staples,South,127,82,89,82,22,0,Rainy,0,23.84,Low
2026-03-08,1,P006,Coca-Cola 600ml,Beverages,South,189,56,63,60,40,10,Sunny,0,43.3,Low
2026-03-08,1,P007,Parle-G 800g,Snacks,South,170,24,27,22,65,0,Sunny,0,61.4,Low
2026-03-08,1,P008,Surf Excel 1kg,Cleaning,South,186,100,118,100,220,5,Rainy,0,221.61,Low
2026-03-08,1,P009,Amul Butter 500g,Dairy,South,76,65,83,61,275,0,Sunny,0,287.03,Low
2026-03-08,1,P010,Red Label Tea 500g,Beverages,South,79,57,68,60,255,0,Rainy,0,249.58,Low
2026-03-09,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,198,73,77,77,58,0,Stormy,0,62.81,Low
2026-03-09,1,P002,Britannia Good Day 600g,Snacks,South,156,17,30,20,120,0,Rainy,0,127.25,Low
2026-03-09,1,P003,Aashirvaad Atta 5kg,Staples,South,126,16,35,16,248,5,Stormy,0,223.37,Low
2026-03-09,1,P004,Maggi 2-Minute Noodles,Snacks,South,65,56,69,60,48,10,Stormy,0,43.67,Low
2026-03-09,1,P005,Tata Salt 1kg,Staples,South,85,15,32,17,22,15,Sunny,0,23.29,Low
2026-03-09,1,P006,Coca-Cola 600ml,Beverages,South,128,49,57,52,40,0,Stormy,0,41.25,Low
2026-03-09,1,P007,Parle-G 800g,Snacks,South,171,60,60,60,65,5,Stormy,0,63.08,Low
2026-03-09,1,P008,Surf Excel 1kg,Cleaning,South,226,49,57,53,220,15,Cloudy,0,213.81,Low
2026-03-09,1,P009,Amul Butter 500g,Dairy,South,142,57,72,61,275,5,Stormy,0,248.0,Low
2026-03-09,1,P010,Red Label Tea 500g,Beverages,South,124,34,39,30,255,15,Stormy,0,279.87,Low
2026-03-10,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,294,54,58,55,58,0,Stormy,0,60.01,Low
2026-03-10,1,P002,Britannia Good Day 600g,Snacks,South,192,32,50,35,120,20,Sunny,0,112.19,Low
2026-03-10,1,P003,Aashirvaad Atta 5kg,Staples,South,286,47,47,46,248,0,Cloudy,1,224.98,Low
2026-03-10,1,P004,Maggi 2-Minute Noodles,Snacks,South,93,60,70,62,48,0,Stormy,0,45.89,Low
2026-03-10,1,P005,Tata Salt 1kg,Staples,South,93,76,81,79,22,0,Sunny,1,23.16,Low
2026-03-10,1,P006,Coca-Cola 600ml,Beverages,South,142,61,74,57,40,15,Stormy,0,41.71,Low
2026-03-10,1,P007,Parle-G 800g,Snacks,South,212,35,48,39,65,0,Rainy,0,64.23,Low
2026-03-10,1,P008,Surf Excel 1kg,Cleaning,South,257,36,54,37,220,0,Sunny,0,210.95,Low
2026-03-10,1,P009,Amul Butter 500g,Dairy,South,148,61,69,60,275,0,Rainy,0,249.72,Low
2026-03-10,1,P010,Red Label Tea 500g,Beverages,South,61,45,62,44,255,0,Stormy,0,239.3,Low
2026-03-11,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,107,32,33,27,58,10,Rainy,0,60.54,Low
2026-03-11,1,P002,Britannia Good Day 600g,Snacks,South,86,24,34,28,120,10,Sunny,0,121.78,Low
2026-03-11,1,P003,Aashirvaad Atta 5kg,Staples,South,284,51,68,54,248,0,Cloudy,0,237.78,Low
2026-03-11,1,P004,Maggi 2-Minute Noodles,Snacks,South,203,37,41,34,48,15,Rainy,0,44.2,Low
2026-03-11,1,P005,Tata Salt 1kg,Staples,South,175,57,59,56,22,0,Cloudy,0,20.8,Low
2026-03-11,1,P006,Coca-Cola 600ml,Beverages,South,221,16,18,18,40,0,Stormy,0,42.99,Low
2026-03-11,1,P007,Parle-G 800g,Snacks,South,258,40,59,37,65,0,Rainy,0,71.02,Low
2026-03-11,1,P008,Surf Excel 1kg,Cleaning,South,127,84,103,86,220,0,Sunny,0,232.94,Low
2026-03-11,1,P009,Amul Butter 500g,Dairy,South,181,58,73,60,275,15,Stormy,0,263.06,Low
2026-03-11,1,P010,Red Label Tea 500g,Beverages,South,270,62,76,61,255,0,Stormy,0,273.1,Low
2026-03-12,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,127,15,24,13,58,0,Rainy,0,55.46,Low
2026-03-12,1,P002,Britannia Good Day 600g,Snacks,South,286,62,68,64,120,0,Cloudy,1,131.82,Low
2026-03-12,1,P003,Aashirvaad Atta 5kg,Staples,South,159,28,40,28,248,0,Sunny,0,232.52,Low
2026-03-12,1,P004,Maggi 2-Minute Noodles,Snacks,South,196,53,59,54,48,10,Stormy,1,45.17,Low
2026-03-12,1,P005,Tata Salt 1kg,Staples,South,60,57,62,56,22,5,Rainy,1,20.98,Low
2026-03-12,1,P006,Coca-Cola 600ml,Beverages,South,163,23,24,26,40,0,Rainy,0,43.79,Low
2026-03-12,1,P007,Parle-G 800g,Snacks,South,176,34,35,31,65,15,Rainy,0,64.8,Low
2026-03-12,1,P008,Surf Excel 1kg,Cleaning,South,221,55,58,56,220,0,Rainy,0,208.28,Low
2026-03-12,1,P009,Amul Butter 500g,Dairy,South,87,28,39,32,275,0,Sunny,0,299.76,Low
2026-03-12,1,P010,Red Label Tea 500g,Beverages,South,242,71,71,67,255,0,Cloudy,0,245.45,Low
2026-03-13,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,90,68,82,69,58,0,Stormy,0,52.5,Low
2026-03-13,1,P002,Britannia Good Day 600g,Snacks,South,188,29,34,25,120,0,Stormy,0,116.07,Low
2026-03-13,1,P003,Aashirvaad Atta 5kg,Staples,South,144,30,42,31,248,15,Stormy,1,257.96,Low
2026-03-13,1,P004,Maggi 2-Minute Noodles,Snacks,South,233,43,61,43,48,20,Cloudy,0,47.07,Low
2026-03-13,1,P005,Tata Salt 1kg,Staples,South,242,74,82,77,22,20,Stormy,0,22.66,Low
2026-03-13,1,P006,Coca-Cola 600ml,Beverages,South,90,24,41,28,40,15,Sunny,0,38.2,Low
2026-03-13,1,P007,Parle-G 800g,Snacks,South,95,65,72,68,65,0,Sunny,0,65.89,Low
2026-03-13,1,P008,Surf Excel 1kg,Cleaning,South,240,71,81,68,220,0,Cloudy,1,221.23,Low
2026-03-13,1,P009,Amul Butter 500g,Dairy,South,210,63,71,60,275,15,Rainy,0,256.45,Low
2026-03-13,1,P010,Red Label Tea 500g,Beverages,South,102,53,68,51,255,20,Rainy,0,279.47,Low
2026-03-14,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,94,90,90,92,58,10,Cloudy,0,52.7,Low
2026-03-14,1,P002,Britannia Good Day 600g,Snacks,South,192,49,58,45,120,5,Stormy,1,131.7,Low
2026-03-14,1,P003,Aashirvaad Atta 5kg,Staples,South,189,29,38,24,248,10,Rainy,0,258.48,Low
2026-03-14,1,P004,Maggi 2-Minute Noodles,Snacks,South,176,43,45,40,48,10,Cloudy,1,49.23,Low
2026-03-14,1,P005,Tata Salt 1kg,Staples,South,69,80,96,75,22,0,Sunny,0,23.03,Low
2026-03-14,1,P006,Coca-Cola 600ml,Beverages,South,232,81,93,81,40,15,Sunny,0,41.06,Low
2026-03-14,1,P007,Parle-G 800g,Snacks,South,91,82,95,78,65,20,Sunny,1,66.57,Low
2026-03-14,1,P008,Surf Excel 1kg,Cleaning,South,198,85,95,86,220,0,Stormy,0,237.82,Low
2026-03-14,1,P009,Amul Butter 500g,Dairy,South,179,43,47,42,275,10,Cloudy,0,297.89,Low
2026-03-14,1,P010,Red Label Tea 500g,Beverages,South,81,84,88,81,255,0,Stormy,1,248.38,Low
2026-03-15,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,104,98,116,102,58,0,Cloudy,0,53.92,Low
2026-03-15,1,P002,Britannia Good Day 600g,Snacks,South,219,60,64,59,120,10,Stormy,1,113.75,Low
2026-03-15,1,P003,Aashirvaad Atta 5kg,Staples,South,288,71,90,72,248,0,Sunny,1,269.65,Low
2026-03-15,1,P004,Maggi 2-Minute Noodles,Snacks,South,190,61,73,64,48,0,Rainy,0,46.57,Low
2026-03-15,1,P005,Tata Salt 1kg,Staples,South,279,102,113,97,22,0,Sunny,0,22.69,Low
2026-03-15,1,P006,Coca-Cola 600ml,Beverages,South,179,48,50,52,40,0,Rainy,1,38.9,Low
2026-03-15,1,P007,Parle-G 800g,Snacks,South,293,58,61,57,65,0,Cloudy,1,62.61,Low
2026-03-15,1,P008,Surf Excel 1kg,Cleaning,South,161,92,103,88,220,15,Cloudy,0,218.97,Low
2026-03-15,1,P009,Amul Butter 500g,Dairy,South,67,89,105,93,275,0,Stormy,1,293.1,Low
2026-03-15,1,P010,Red Label Tea 500g,Beverages,South,212,89,89,91,255,5,Stormy,1,267.14,Low
2026-03-16,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,60,48,50,52,58,5,Sunny,0,54.64,Low
2026-03-16,1,P002,Britannia Good Day 600g,Snacks,South,285,48,53,51,120,0,Sunny,0,126.2,Low
2026-03-16,1,P003,Aashirvaad Atta 5kg,Staples,South,101,66,77,64,248,5,Sunny,0,243.64,Low
2026-03-16,1,P004,Maggi 2-Minute Noodles,Snacks,South,205,82,100,83,48,20,Cloudy,0,44.62,Low
2026-03-16,1,P005,Tata Salt 1kg,Staples,South,235,64,72,67,22,0,Rainy,0,22.06,Low
2026-03-16,1,P006,Coca-Cola 600ml,Beverages,South,129,31,47,28,40,15,Rainy,0,42.61,Low
2026-03-16,1,P007,Parle-G 800g,Snacks,South,100,23,31,20,65,0,Stormy,0,63.98,Low
2026-03-16,1,P008,Surf Excel 1kg,Cleaning,South,220,15,32,12,220,0,Cloudy,0,215.91,Low
2026-03-16,1,P009,Amul Butter 500g,Dairy,South,253,43,54,38,275,0,Rainy,0,277.4,Low
2026-03-16,1,P010,Red Label Tea 500g,Beverages,South,284,24,41,25,255,10,Stormy,0,240.88,Low
2026-03-17,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,65,41,55,42,58,15,Stormy,1,57.42,Low
2026-03-17,1,P002,Britannia Good Day 600g,Snacks,South,296,57,72,54,120,0,Sunny,0,128.1,Low
2026-03-17,1,P003,Aashirvaad Atta 5kg,Staples,South,168,36,51,38,248,0,Stormy,0,247.75,Low
2026-03-17,1,P004,Maggi 2-Minute Noodles,Snacks,South,154,64,70,63,48,10,Sunny,0,45.51,Low
2026-03-17,1,P005,Tata Salt 1kg,Staples,South,216,58,71,59,22,0,Stormy,0,22.72,Low
2026-03-17,1,P006,Coca-Cola 600ml,Beverages,South,193,59,67,56,40,0,Sunny,0,41.51,Low
2026-03-17,1,P007,Parle-G 800g,Snacks,South,89,28,30,23,65,0,Cloudy,1,61.01,Low
2026-03-17,1,P008,Surf Excel 1kg,Cleaning,South,125,63,78,63,220,0,Rainy,0,224.89,Low
2026-03-17,1,P009,Amul Butter 500g,Dairy,South,241,37,49,35,275,5,Rainy,0,275.07,Low
2026-03-17,1,P010,Red Label Tea 500g,Beverages,South,299,57,71,61,255,15,Stormy,1,235.06,Low
2026-03-18,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,125,44,48,45,58,20,Stormy,0,60.75,Low
2026-03-18,1,P002,Britannia Good Day 600g,Snacks,South,245,14,14,13,120,20,Sunny,1,131.08,Low
2026-03-18,1,P003,Aashirvaad Atta 5kg,Staples,South,184,47,53,45,248,0,Cloudy,1,262.23,Low
2026-03-18,1,P004,Maggi 2-Minute Noodles,Snacks,South,101,43,60,46,48,0,Cloudy,0,45.73,Low
2026-03-18,1,P005,Tata Salt 1kg,Staples,South,176,52,55,54,22,0,Stormy,0,22.32,Low
2026-03-18,1,P006,Coca-Cola 600ml,Beverages,South,211,32,37,33,40,10,Stormy,0,37.78,Low
2026-03-18,1,P007,Parle-G 800g,Snacks,South,165,28,29,26,65,20,Rainy,0,63.44,Low
2026-03-18,1,P008,Surf Excel 1kg,Cleaning,South,104,34,50,37,220,10,Rainy,0,206.2,Low
2026-03-18,1,P009,Amul Butter 500g,Dairy,South,158,22,23,22,275,0,Stormy,1,293.47,Low
2026-03-18,1,P010,Red Label Tea 500g,Beverages,South,153,42,47,45,255,15,Rainy,0,253.79,Low
2026-03-19,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,191,32,47,30,58,5,Cloudy,0,60.36,Low
2026-03-19,1,P002,Britannia Good Day 600g,Snacks,South,187,47,52,43,120,10,Rainy,1,120.44,Low
2026-03-19,1,P003,Aashirvaad Atta 5kg,Staples,South,169,65,75,68,248,5,Rainy,1,232.89,Low
2026-03-19,1,P004,Maggi 2-Minute Noodles,Snacks,South,170,15,31,16,48,0,Sunny,0,44.77,Low
2026-03-19,1,P005,Tata Salt 1kg,Staples,South,71,39,46,41,22,5,Stormy,0,21.49,Low
2026-03-19,1,P006,Coca-Cola 600ml,Beverages,South,183,48,65,46,40,10,Sunny,0,37.3,Low
2026-03-19,1,P007,Parle-G 800g,Snacks,South,51,61,63,60,65,20,Sunny,1,69.82,Low
2026-03-19,1,P008,Surf Excel 1kg,Cleaning,South,62,56,69,59,220,0,Sunny,0,221.75,Low
2026-03-19,1,P009,Amul Butter 500g,Dairy,South,59,31,33,33,275,0,Cloudy,0,290.71,Low
2026-03-19,1,P010,Red Label Tea 500g,Beverages,South,117,59,61,57,255,15,Cloudy,0,251.98,Low
2026-03-20,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,238,44,60,39,58,0,Cloudy,0,52.56,Low
2026-03-20,1,P002,Britannia Good Day 600g,Snacks,South,211,30,41,31,120,5,Sunny,0,119.43,Low
2026-03-20,1,P003,Aashirvaad Atta 5kg,Staples,South,215,26,39,26,248,0,Cloudy,0,226.99,Low
2026-03-20,1,P004,Maggi 2-Minute Noodles,Snacks,South,126,69,80,69,48,10,Stormy,0,44.82,Low
2026-03-20,1,P005,Tata Salt 1kg,Staples,South,188,30,48,33,22,15,Sunny,0,22.58,Low
2026-03-20,1,P006,Coca-Cola 600ml,Beverages,South,173,59,75,57,40,15,Sunny,0,41.31,Low
2026-03-20,1,P007,Parle-G 800g,Snacks,South,203,24,28,22,65,0,Cloudy,0,71.19,Low
2026-03-20,1,P008,Surf Excel 1kg,Cleaning,South,176,49,60,46,220,15,Rainy,0,202.41,Low
2026-03-20,1,P009,Amul Butter 500g,Dairy,South,65,54,70,52,275,0,Stormy,0,268.43,Low
2026-03-20,1,P010,Red Label Tea 500g,Beverages,South,176,25,42,28,255,0,Stormy,1,277.84,Low
2026-03-21,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,115,53,58,57,58,5,Stormy,1,62.33,Low
2026-03-21,1,P002,Britannia Good Day 600g,Snacks,South,74,52,57,47,120,5,Stormy,0,113.98,Low
2026-03-21,1,P003,Aashirvaad Atta 5kg,Staples,South,202,58,65,55,248,20,Stormy,0,269.56,Low
2026-03-21,1,P004,Maggi 2-Minute Noodles,Snacks,South,275,48,53,46,48,15,Rainy,0,44.14,Low
2026-03-21,1,P005,Tata Salt 1kg,Staples,South,204,31,31,33,22,0,Rainy,0,23.07,Low
2026-03-21,1,P006,Coca-Cola 600ml,Beverages,South,94,33,43,30,40,10,Stormy,1,43.65,Low
2026-03-21,1,P007,Parle-G 800g,Snacks,South,83,78,79,81,65,15,Cloudy,0,64.95,Low
2026-03-21,1,P008,Surf Excel 1kg,Cleaning,South,222,76,90,74,220,20,Stormy,1,207.76,Low
2026-03-21,1,P009,Amul Butter 500g,Dairy,South,211,92,109,91,275,5,Cloudy,1,289.53,Low
2026-03-21,1,P010,Red Label Tea 500g,Beverages,South,72,44,51,44,255,0,Stormy,0,241.68,Low
2026-03-22,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,153,67,75,62,58,0,Stormy,0,62.97,Low
2026-03-22,1,P002,Britannia Good Day 600g,Snacks,South,67,69,82,66,120,0,Sunny,0,120.75,Low
2026-03-22,1,P003,Aashirvaad Atta 5kg,Staples,South,77,23,32,18,248,15,Cloudy,0,237.8,Low
2026-03-22,1,P004,Maggi 2-Minute Noodles,Snacks,South,71,80,94,76,48,15,Cloudy,1,50.46,Low
2026-03-22,1,P005,Tata Salt 1kg,Staples,South,218,91,106,90,22,15,Rainy,0,23.55,Low
2026-03-22,1,P006,Coca-Cola 600ml,Beverages,South,120,61,75,56,40,0,Rainy,0,36.41,Low
2026-03-22,1,P007,Parle-G 800g,Snacks,South,123,85,89,89,65,0,Rainy,1,66.46,Low
2026-03-22,1,P008,Surf Excel 1kg,Cleaning,South,151,37,46,39,220,0,Stormy,1,204.56,Low
2026-03-22,1,P009,Amul Butter 500g,Dairy,South,230,34,39,33,275,10,Sunny,0,268.57,Low
2026-03-22,1,P010,Red Label Tea 500g,Beverages,South,164,98,116,100,255,0,Stormy,1,244.2,Low
2026-03-23,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,216,81,86,83,58,0,Rainy,0,52.94,Low
2026-03-23,1,P002,Britannia Good Day 600g,Snacks,South,243,69,77,64,120,0,Cloudy,0,120.21,Low
2026-03-23,1,P003,Aashirvaad Atta 5kg,Staples,South,173,57,67,55,248,0,Cloudy,0,252.44,Low
2026-03-23,1,P004,Maggi 2-Minute Noodles,Snacks,South,260,71,83,68,48,10,Rainy,1,43.82,Low
2026-03-23,1,P005,Tata Salt 1kg,Staples,South,200,63,81,60,22,20,Stormy,0,21.88,Low
2026-03-23,1,P006,Coca-Cola 600ml,Beverages,South,127,54,56,53,40,10,Rainy,1,37.41,Low
2026-03-23,1,P007,Parle-G 800g,Snacks,South,121,44,63,43,65,0,Stormy,0,64.54,Low
2026-03-23,1,P008,Surf Excel 1kg,Cleaning,South,235,30,35,26,220,20,Sunny,0,234.77,Low
2026-03-23,1,P009,Amul Butter 500g,Dairy,South,173,44,54,39,275,10,Rainy,0,282.35,Low
2026-03-23,1,P010,Red Label Tea 500g,Beverages,South,63,51,64,55,255,10,Cloudy,0,272.19,Low
2026-03-24,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,236,47,47,42,58,15,Cloudy,0,55.55,Low
2026-03-24,1,P002,Britannia Good Day 600g,Snacks,South,103,14,31,12,120,20,Sunny,1,119.97,Low
2026-03-24,1,P003,Aashirvaad Atta 5kg,Staples,South,248,44,52,45,248,0,Stormy,0,256.3,Low
2026-03-24,1,P004,Maggi 2-Minute Noodles,Snacks,South,257,49,68,48,48,0,Cloudy,0,45.21,Low
2026-03-24,1,P005,Tata Salt 1kg,Staples,South,233,18,19,21,22,10,Stormy,0,23.0,Low
2026-03-24,1,P006,Coca-Cola 600ml,Beverages,South,120,53,61,48,40,0,Cloudy,0,36.87,Low
2026-03-24,1,P007,Parle-G 800g,Snacks,South,202,25,43,27,65,10,Sunny,0,61.06,Low
2026-03-24,1,P008,Surf Excel 1kg,Cleaning,South,173,43,46,43,220,10,Sunny,0,238.44,Low
2026-03-24,1,P009,Amul Butter 500g,Dairy,South,76,38,54,35,275,5,Sunny,1,289.44,Low
2026-03-24,1,P010,Red Label Tea 500g,Beverages,South,124,49,52,52,255,0,Rainy,0,242.51,Low
2026-03-25,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,274,33,40,33,58,5,Rainy,0,61.74,Low
2026-03-25,1,P002,Britannia Good Day 600g,Snacks,South,185,36,47,38,120,0,Sunny,0,121.78,Low
2026-03-25,1,P003,Aashirvaad Atta 5kg,Staples,South,91,38,40,34,248,5,Rainy,0,231.91,Low
2026-03-25,1,P004,Maggi 2-Minute Noodles,Snacks,South,66,88,96,86,48,0,Cloudy,0,44.39,Low
2026-03-25,1,P005,Tata Salt 1kg,Staples,South,130,85,87,82,22,10,Sunny,0,23.61,Low
2026-03-25,1,P006,Coca-Cola 600ml,Beverages,South,65,41,41,39,40,5,Sunny,0,42.58,Low
2026-03-25,1,P007,Parle-G 800g,Snacks,South,77,54,62,53,65,15,Stormy,0,65.86,Low
2026-03-25,1,P008,Surf Excel 1kg,Cleaning,South,193,34,45,33,220,0,Rainy,1,218.09,Low
2026-03-25,1,P009,Amul Butter 500g,Dairy,South,243,72,82,71,275,0,Sunny,0,275.17,Low
2026-03-25,1,P010,Red Label Tea 500g,Beverages,South,183,49,66,48,255,10,Cloudy,0,262.94,Low
2026-03-26,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,142,50,56,50,58,0,Stormy,0,59.49,Low
2026-03-26,1,P002,Britannia Good Day 600g,Snacks,South,53,43,61,47,120,0,Rainy,0,111.61,Low
2026-03-26,1,P003,Aashirvaad Atta 5kg,Staples,South,132,51,63,51,248,20,Sunny,0,223.24,Low
2026-03-26,1,P004,Maggi 2-Minute Noodles,Snacks,South,133,62,73,60,48,10,Stormy,0,48.3,Low
2026-03-26,1,P005,Tata Salt 1kg,Staples,South,251,15,32,12,22,0,Rainy,0,23.26,Low
2026-03-26,1,P006,Coca-Cola 600ml,Beverages,South,273,33,48,37,40,0,Rainy,0,39.98,Low
2026-03-26,1,P007,Parle-G 800g,Snacks,South,197,55,66,54,65,5,Stormy,0,64.1,Low
2026-03-26,1,P008,Surf Excel 1kg,Cleaning,South,231,66,72,64,220,0,Sunny,0,203.67,Low
2026-03-26,1,P009,Amul Butter 500g,Dairy,South,112,69,85,71,275,0,Cloudy,0,283.62,Low
2026-03-26,1,P010,Red Label Tea 500g,Beverages,South,265,47,53,46,255,10,Sunny,1,244.27,Low
2026-03-27,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,189,21,32,18,58,5,Rainy,1,57.49,Low
2026-03-27,1,P002,Britannia Good Day 600g,Snacks,South,247,40,58,39,120,0,Rainy,0,120.21,Low
2026-03-27,1,P003,Aashirvaad Atta 5kg,Staples,South,131,19,28,20,248,0,Cloudy,0,234.17,Low
2026-03-27,1,P004,Maggi 2-Minute Noodles,Snacks,South,83,60,70,59,48,0,Sunny,0,52.3,Low
2026-03-27,1,P005,Tata Salt 1kg,Staples,South,60,35,36,39,22,10,Sunny,0,22.3,Low
2026-03-27,1,P006,Coca-Cola 600ml,Beverages,South,123,30,49,29,40,10,Sunny,0,37.9,Low
2026-03-27,1,P007,Parle-G 800g,Snacks,South,247,70,85,71,65,20,Cloudy,1,68.37,Low
2026-03-27,1,P008,Surf Excel 1kg,Cleaning,South,292,73,85,75,220,15,Stormy,0,219.99,Low
2026-03-27,1,P009,Amul Butter 500g,Dairy,South,143,34,52,37,275,5,Sunny,1,253.76,Low
2026-03-27,1,P010,Red Label Tea 500g,Beverages,South,269,61,72,62,255,10,Rainy,0,275.7,Low
2026-03-28,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,167,45,53,41,58,0,Sunny,0,60.85,Low
2026-03-28,1,P002,Britannia Good Day 600g,Snacks,South,265,65,65,69,120,0,Sunny,0,123.08,Low
2026-03-28,1,P003,Aashirvaad Atta 5kg,Staples,South,259,87,88,82,248,0,Stormy,0,249.5,Low
2026-03-28,1,P004,Maggi 2-Minute Noodles,Snacks,South,60,101,118,96,48,0,Sunny,0,48.36,Low
2026-03-28,1,P005,Tata Salt 1kg,Staples,South,143,32,51,33,22,15,Cloudy,1,20.52,Low
2026-03-28,1,P006,Coca-Cola 600ml,Beverages,South,218,96,108,96,40,15,Sunny,0,39.64,Low
2026-03-28,1,P007,Parle-G 800g,Snacks,South,148,94,99,98,65,10,Rainy,0,66.74,Low
2026-03-28,1,P008,Surf Excel 1kg,Cleaning,South,259,61,64,61,220,10,Rainy,0,200.04,Low
2026-03-28,1,P009,Amul Butter 500g,Dairy,South,199,90,105,93,275,15,Cloudy,0,248.2,Low
2026-03-28,1,P010,Red Label Tea 500g,Beverages,South,287,80,83,82,255,0,Sunny,1,259.23,Low
2026-03-29,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,227,48,57,51,58,15,Cloudy,0,60.67,Low
2026-03-29,1,P002,Britannia Good Day 600g,Snacks,South,292,57,71,61,120,20,Cloudy,0,112.15,Low
2026-03-29,1,P003,Aashirvaad Atta 5kg,Staples,South,195,46,47,41,248,5,Stormy,0,234.1,Low
2026-03-29,1,P004,Maggi 2-Minute Noodles,Snacks,South,185,67,78,64,48,0,Rainy,0,51.95,Low
2026-03-29,1,P005,Tata Salt 1kg,Staples,South,66,57,58,52,22,0,Sunny,0,20.77,Low
2026-03-29,1,P006,Coca-Cola 600ml,Beverages,South,158,81,82,81,40,10,Sunny,0,37.25,Low
2026-03-29,1,P007,Parle-G 800g,Snacks,South,252,45,58,48,65,0,Cloudy,0,69.34,Low
2026-03-29,1,P008,Surf Excel 1kg,Cleaning,South,90,49,53,44,220,0,Stormy,0,206.57,Low
2026-03-29,1,P009,Amul Butter 500g,Dairy,South,58,22,27,26,275,5,Rainy,0,249.4,Low
2026-03-29,1,P010,Red Label Tea 500g,Beverages,South,147,40,49,44,255,10,Rainy,0,230.63,Low
2026-03-30,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,205,17,36,15,58,0,Stormy,1,59.16,Low
2026-03-30,1,P002,Britannia Good Day 600g,Snacks,South,194,44,48,47,120,0,Stormy,1,114.53,Low
2026-03-30,1,P003,Aashirvaad Atta 5kg,Staples,South,241,72,76,76,248,0,Stormy,0,254.39,Low
2026-03-30,1,P004,Maggi 2-Minute Noodles,Snacks,South,128,40,44,40,48,5,Cloudy,1,46.37,Low
